Order_ID,Order_Date,Customer_ID,Customer_Name,City,Product,Category,Quantity,Price,Payment_Method,Total_Sales,Profit,Discount,Sub_Category
1459,2024-04-04,167,Ayesha,Karachi,Mobile,Accessories,1,28474,Cash,28474,7930.340593889975,10,Android Phone
1460,2024-04-05,105,Ali,Karachi,Laptop,Electronics,4,56760,Online,227040,41750.2945096137,13,Gaming Laptop
1461,2024-04-06,195,Sara,Lahore,Mobile,Electronics,3,65718,Online,197154,50485.83607596375,7,Android Phone
1462,2024-04-07,193,Ali,Lahore,Mobile,Electronics,3,54629,Online,163887,32001.74686470344,17,Android Phone
1463,2024-04-08,146,Ahmed,Lahore,Laptop,Accessories,1,55232,Card,55232,11019.2242227467,18,Gaming Laptop
1464,2024-04-09,198,Sara,Karachi,Mobile,Electronics,2,96544,Online,193088,27213.05457953057,15,Budget Phone
1465,2024-04-10,154,Ahmed,Karachi,Mobile,Accessories,1,77169,Cash,77169,16840.28687443129,1,Budget Phone
1466,2024-04-11,139,Sara,Faisalabad,Headphones,Accessories,1,60669,Card,60669,8325.435756159573,7,Wireless
1467,2024-04-12,151,Usman,Islamabad,Tablet,Electronics,1,88021,Cash,88021,14639.031275318692,5,iPad
1468,2024-04-13,115,Ayesha,Lahore,Mobile,Electronics,2,79184,Online,158368,42918.684594029175,11,Android Phone
1469,2024-04-14,112,Usman,Karachi,Mobile,Accessories,4,57945,Card,231780,32777.2062117784,14,Budget Phone
1470,2024-04-15,129,Ahmed,Karachi,Mobile,Electronics,1,23140,Cash,23140,2643.3205437826477,7,Budget Phone
1471,2024-04-16,118,Ayesha,Lahore,Headphones,Accessories,2,93457,Online,186914,21271.09703312639,3,Wired
1472,2024-04-17,116,Sara,Islamabad,Tablet,Electronics,4,24357,Cash,97428,28074.55085271536,14,Kids Tablet
1473,2024-04-18,162,Ayesha,Lahore,Laptop,Electronics,1,78673,Cash,78673,15843.490323154285,19,Gaming Laptop
1474,2024-04-19,118,Ali,Islamabad,Headphones,Electronics,3,75633,Cash,226899,41268.93793664193,16,Wired
1475,2024-04-20,191,Ayesha,Karachi,Headphones,Accessories,4,86943,Online,347772,91177.37317485714,12,Wireless
1476,2024-04-21,157,Ali,Islamabad,Tablet,Electronics,1,88258,Online,88258,23579.464949105262,17,Android Tablet
1477,2024-04-22,154,Ayesha,Faisalabad,Tablet,Accessories,4,22924,Cash,91696,15261.717794513695,1,iPad
1478,2024-04-23,189,Ali,Karachi,Headphones,Accessories,4,79286,Card,317144,75709.76104389386,12,Wireless
1479,2024-04-24,189,Ahmed,Faisalabad,Laptop,Accessories,4,84071,Card,336284,85491.65300118717,12,Ultrabook
1480,2024-04-25,161,Usman,Lahore,Headphones,Accessories,4,67326,Online,269304,62190.409715149806,14,Wireless
1481,2024-04-26,122,Sara,Lahore,Tablet,Electronics,4,40651,Online,162604,21190.393108559078,19,iPad
1482,2024-04-27,108,Ayesha,Lahore,Laptop,Accessories,4,80202,Online,320808,88278.86005138801,9,Business Laptop
1483,2024-04-28,111,Usman,Islamabad,Tablet,Accessories,1,58777,Online,58777,12214.972105232877,2,iPad
1484,2024-04-29,100,Sara,Karachi,Laptop,Electronics,3,26994,Online,80982,12673.236406459127,18,Gaming Laptop
1485,2024-04-30,157,Sara,Lahore,Mobile,Accessories,2,77263,Card,154526,28594.362116589014,2,iPhone
1486,2024-05-01,100,Ali,Lahore,Tablet,Electronics,4,69634,Online,278536,29946.58024707001,13,iPad
1487,2024-05-02,133,Ahmed,Karachi,Tablet,Accessories,2,20800,Cash,41600,5223.851786170514,7,Android Tablet
1488,2024-05-03,195,Ahmed,Lahore,Headphones,Electronics,1,47823,Cash,47823,12104.448449984002,3,Noise Cancelling
1489,2024-05-04,147,Usman,Faisalabad,Tablet,Accessories,4,73878,Card,295512,29551.887641965557,19,Android Tablet
1490,2024-05-05,188,Ahmed,Karachi,Tablet,Electronics,3,28708,Cash,86124,15787.663082441788,10,iPad
1491,2024-05-06,100,Ayesha,Karachi,Mobile,Accessories,2,22819,Card,45638,9333.063928876816,10,iPhone
1492,2024-05-07,115,Ahmed,Karachi,Tablet,Accessories,4,84905,Card,339620,37672.98834414604,10,Android Tablet
1493,2024-05-08,160,Usman,Faisalabad,Mobile,Electronics,1,73870,Cash,73870,21763.256779753243,1,Budget Phone
1494,2024-05-09,163,Ahmed,Karachi,Mobile,Electronics,3,19283,Online,57849,8401.124857492454,16,iPhone
1495,2024-05-10,162,Ayesha,Faisalabad,Mobile,Electronics,2,40573,Cash,81146,13051.50186072113,8,iPhone
1496,2024-05-11,168,Ali,Karachi,Mobile,Electronics,2,88707,Cash,177414,28526.131373842683,1,iPhone
1497,2024-05-12,121,Usman,Islamabad,Laptop,Accessories,4,40933,Card,163732,23918.51618435959,14,Gaming Laptop
1498,2024-05-13,192,Ali,Lahore,Headphones,Accessories,3,15774,Cash,47322,4746.148841753686,15,Wired
1499,2024-05-14,166,Ali,Islamabad,Laptop,Electronics,3,82055,Card,246165,60524.33224733432,3,Ultrabook
